time,open,high,low,close,Buy Signal,Sell Signal
12/22/2022,383.05,386.2134,374.77,380.72,0,0
12/23/2022,379.65,383.06,378.03,382.91,0,0
12/27/2022,382.79,383.15,379.65,381.4,0,0
12/28/2022,381.33,383.39,376.42,376.66,0,0
12/29/2022,379.63,384.35,379.08,383.44,0,0
12/30/2022,380.64,382.58,378.43,382.43,0,0
1/3/2023,384.37,386.43,377.831,380.82,0,0
1/4/2023,383.18,385.88,380,383.76,0,0
1/5/2023,381.72,381.84,378.76,379.38,0,0
1/6/2023,382.61,389.25,379.4127,388.08,0,0
1/9/2023,390.37,393.7,387.67,387.86,0,0
1/10/2023,387.25,390.65,386.27,390.58,0,0
1/11/2023,392.23,395.6,391.38,395.52,1,0
1/12/2023,396.67,398.485,392.42,396.96,0,0
1/13/2023,393.62,399.1,393.34,398.5,0,0
1/17/2023,398.48,400.23,397.06,397.77,0,0
1/18/2023,399.01,400.12,391.28,391.49,0,0
1/19/2023,389.36,391.08,387.26,388.64,0,0
1/20/2023,390.1,396.04,388.38,395.88,0,0
1/23/2023,396.72,402.645,395.72,400.63,0,0
1/24/2023,398.88,401.15,397.64,400.2,0,0
1/25/2023,395.95,400.7,393.56,400.35,0,0
1/26/2023,403.13,404.92,400.03,404.75,0,0
1/27/2023,403.655,408.16,403.44,405.68,0,0
1/30/2023,402.8,405.13,400.28,400.59,0,0
1/31/2023,401.13,406.53,400.77,406.48,0,0
2/1/2023,405.211,413.67,402.35,410.8,0,0
2/2/2023,414.86,418.31,412.88,416.78,0,0
2/3/2023,411.59,416.97,411.09,412.35,0,0
2/6/2023,409.79,411.29,408.1,409.83,0,0
2/7/2023,408.87,416.49,407.57,415.19,0,0
2/8/2023,413.13,414.53,409.93,410.65,0,0
2/9/2023,414.41,414.57,405.81,407.09,0,0
2/10/2023,405.86,408.44,405.01,408.04,0,0
2/13/2023,408.72,412.97,408.24,412.83,0,0
2/14/2023,411.24,415.05,408.511,412.64,0,0
2/15/2023,410.35,414.06,409.47,413.98,0,0
2/16/2023,408.79,412.91,408.14,408.28,0,0
2/17/2023,406.06,407.51,404.05,407.26,0,0
2/21/2023,403.06,404.16,398.82,399.09,0,0
2/22/2023,399.52,401.13,397.02,398.54,0,0
2/23/2023,401.56,402.2,396.25,400.66,0,0
2/24/2023,395.42,397.25,393.64,396.38,0,0
2/27/2023,399.87,401.29,396.75,397.73,0,1
2/28/2023,397.23,399.28,396.15,396.26,0,0
3/1/2023,395.41,396.69,393.38,394.74,0,0
3/2/2023,392.68,398.69,392.33,397.81,0,0
3/3/2023,399.71,404.45,399.03,404.19,0,0
3/6/2023,405.05,407.45,404.01,404.47,0,0
3/7/2023,404.42,404.67,397.625,398.27,0,0
3/8/2023,398.39,399.71,396.59,398.92,0,0
3/9/2023,399.74,401.48,390.53,391.56,0,0
3/10/2023,390.99,393.16,384.32,385.91,0,0
3/13/2023,381.81,390.39,380.65,385.36,0,0
3/14/2023,390.5,393.45,387.05,391.73,0,0
3/15/2023,385.89,389.49,383.71,389.28,0,0
3/16/2023,386.82,396.47,386.29,396.11,0,0
3/17/2023,393.22,394.4,388.55,389.99,0,0
3/20/2023,390.8,394.17,390.07,393.74,0,0
3/21/2023,397.24,399.41,395.58,398.91,0,0
3/22/2023,398.73,402.49,392.07,392.11,0,0
3/23/2023,395.09,399.29,390.35,393.17,0,0
3/24/2023,391.841,395.84,389.4,395.75,0,0
3/27/2023,398.12,398.92,395.56,396.49,0,0
3/28/2023,395.77,396.49,393.69,395.6,0,0
3/29/2023,399.925,401.6,398.68,401.35,0,0
3/30/2023,404.09,404.35,401.76,403.7,1,0
3/31/2023,404.66,409.7,404.55,409.39,0,0
4/3/2023,408.85,411.37,408.44,410.95,0,0
4/4/2023,411.62,411.92,407.24,408.67,0,0
4/5/2023,407.91,408.7,405.88,407.6,0,0
4/6/2023,406.77,409.48,405.678,409.19,0,0
4/10/2023,406.61,409.69,405.97,409.61,0,0
4/11/2023,410.26,411.18,408.92,409.72,0,0
4/12/2023,411.87,412.17,407.44,408.05,0,0
4/13/2023,409.18,413.84,407.9922,413.47,0,0
4/14/2023,412.81,415.09,410.06,412.46,0,0
4/17/2023,412.37,413.96,411.085,413.94,0,0
4/18/2023,415.58,415.72,412.7802,414.21,0,0
4/19/2023,412.22,415.08,412.16,414.14,0,0
4/20/2023,411.21,413.7,410.27,411.88,0,0
4/21/2023,412.19,412.68,410.17,412.2,0,0
4/24/2023,411.99,413.07,410.6,412.63,0,0
4/25/2023,410.58,411.16,406.02,406.08,0,0
4/26/2023,406.72,407.84,403.78,404.36,0,0
4/27/2023,407,412.69,406.74,412.41,0,0
4/28/2023,411.49,415.94,411.43,415.93,0,0
5/1/2023,415.47,417.62,415.265,415.51,0,0
5/2/2023,414.77,414.82,407.82,410.84,0,0
5/3/2023,411.36,413.87,407.77,408.02,0,0
5/4/2023,406.93,407.27,403.74,405.13,0,0
5/5/2023,408.91,413.72,408.64,412.63,0,0
5/8/2023,412.97,413.24,411.28,412.74,0,0
5/9/2023,411.13,412.09,410.6894,410.93,0,0
5/10/2023,413.88,414.535,408.87,412.85,0,0
5/11/2023,411.95,412.43,409.97,412.13,0,0
5/12/2023,413.42,413.64,409.07,411.59,0,0
5/15/2023,412.22,413.43,410.23,413.01,0,0
5/16/2023,411.86,412.815,410.24,410.25,0,0
5/17/2023,412.35,415.855,410.635,415.23,0,0
5/18/2023,414.9,419.67,414.67,419.23,0,0
5/19/2023,420.17,420.72,417.35,418.62,0,0
5/22/2023,418.64,420.39,417.35,418.79,0,0
5/23/2023,417.08,418.722,413.68,414.09,0,0
5/24/2023,412.42,412.82,409.8795,411.09,0,0
5/25/2023,414.74,416.16,412.4101,414.65,0,0
5/26/2023,415.33,420.77,415.25,420.02,0,0
5/30/2023,422.03,422.58,418.735,420.18,0,0
5/31/2023,418.28,419.22,416.22,417.85,0,0
6/1/2023,418.09,422.92,416.79,421.82,0,0
6/2/2023,424.5,428.74,423.95,427.92,0,0
6/5/2023,428.28,429.67,426.37,427.1,0,0
6/6/2023,426.67,428.5772,425.99,428.03,0,0
6/7/2023,428.44,429.62,426.11,426.55,0,0
6/8/2023,426.62,429.6,425.82,429.13,0,0
6/9/2023,429.96,431.99,428.87,429.9,0,0
6/12/2023,430.92,433.88,430.17,433.8,0,0
6/13/2023,435.32,437.33,434.63,436.66,0,0
6/14/2023,437.01,439.0612,433.59,437.18,0,0
6/15/2023,436.33,443.9,436.23,442.6,0,0
6/16/2023,443.02,443.6078,438.97,439.46,0,0
6/20/2023,437.45,438.37,435.03,437.18,0,0
6/21/2023,436.16,436.99,434.33,434.94,0,0
6/22/2023,433.95,436.62,433.6,436.51,0,0
6/23/2023,432.93,435.06,432.47,433.21,0,0
6/26/2023,432.62,434.61,431.19,431.44,0,0
6/27/2023,432.35,436.81,431.88,436.17,0,0
6/28/2023,435.05,437.44,434.41,436.39,0,0
6/29/2023,435.96,438.28,435.54,438.11,0,0
6/30/2023,441.44,444.3,441.11,443.28,0,0
7/3/2023,442.92,444.08,442.63,443.79,0,0
7/5/2023,441.91,443.889,441.9,443.13,0,0
7/6/2023,439.42,440.1,437.06,439.66,0,0
7/7/2023,438.63,442.64,438.3,438.55,0,0
7/10/2023,438.18,439.84,437.585,439.66,0,0
7/11/2023,440.45,442.97,439.44,442.46,0,0
7/12/2023,446.39,447.4799,444.91,446.02,0,0
7/13/2023,447.9,450.38,447.45,449.56,0,0
7/14/2023,450.475,451.36,448.49,449.28,0,0
7/17/2023,449.13,451.93,449.08,450.84,0,0
7/18/2023,450.5,454.86,450.0484,454.19,0,0
7/19/2023,455.01,456.43,454.1119,455.2,0,0
7/20/2023,454.17,455.1,451.44,452.18,0,0
7/21/2023,453.96,454.165,452.17,452.18,0,0
7/24/2023,453.37,455.04,452.298,454.2,0,0
7/25/2023,453.92,456.735,453.87,455.44,0,0
7/26/2023,454.47,456.99,453.38,455.51,0,0
7/27/2023,459.02,459.44,451.55,452.49,0,0
7/28/2023,455.88,457.78,452.4918,456.92,0,0
7/31/2023,457.41,458.16,456.045,457.79,0,0
8/1/2023,456.27,457.25,455.49,456.48,0,0
8/2/2023,453.25,453.52,449.3499,450.13,0,0
8/3/2023,448.04,450.79,447.37,448.84,0,0
8/4/2023,450.72,452.895,446.27,446.81,0,0
8/7/2023,448.71,450.865,447.99,450.71,0,0
8/8/2023,448.08,450.6952,445.2705,448.75,0,0
8/9/2023,449.03,449.1999,444.96,445.75,0,0
8/10/2023,448.19,451.7,444.7,445.91,0,0
8/11/2023,443.97,446.7007,443.345,445.65,0,1
8/14/2023,444.7,448.11,444.38,448.11,0,0
8/15/2023,446.27,446.64,442.3,442.89,0,0
8/16/2023,442.46,444.18,439.53,439.64,0,0
8/17/2023,441.16,441.43,435.75,436.29,0,0
8/18/2023,433.37,437.57,433.01,436.5,0,0
8/21/2023,437.55,440.11,435.32,439.34,0,0
8/22/2023,441.18,441.18,437.57,438.15,0,0
8/23/2023,439.25,443.67,439.1,443.03,0,0
8/24/2023,444.69,445.22,436.855,436.89,0,0
8/25/2023,438.68,441.3,435,439.97,0,0
8/28/2023,442.24,443.4,439.9728,442.76,0,0
8/29/2023,442.65,449.45,442.46,449.16,0,0
8/30/2023,449.51,451.67,448.78,451.01,1,0
8/31/2023,451.65,452.83,450.16,450.35,0,0
9/1/2023,453.17,453.67,449.68,451.19,0,0
9/5/2023,450.73,451.06,449.17,449.24,0,0
9/6/2023,448.4,448.51,443.81,446.22,0,0
9/7/2023,443.11,445.55,442.75,444.85,0,0
9/8/2023,444.9,447.11,444.53,445.52,0,0
9/11/2023,448.24,448.77,446.4699,448.45,0,0
9/12/2023,446.95,448.53,445.39,445.99,0,0
9/13/2023,446.22,447.71,445.0793,446.51,0,0
9/14/2023,449.07,451.08,447.715,450.36,0,0
9/15/2023,447.14,447.48,442.92,443.37,0,0
9/18/2023,443.05,444.97,442.56,443.63,0,0
9/19/2023,442.68,443.29,439.94,442.71,0,0
9/20/2023,444.01,444.435,438.43,438.64,0,1
9/21/2023,435.7,435.97,431.23,431.39,0,0
9/22/2023,432.45,434.1,429.99,430.42,0,0
9/25/2023,429.17,432.27,428.72,432.23,0,0
9/26/2023,429.09,429.82,425.02,425.88,0,0
9/27/2023,427.09,427.67,422.29,426.05,0,0
9/28/2023,425.48,430.2499,424.87,428.52,0,0
9/29/2023,431.67,431.85,425.91,427.48,0,0
10/2/2023,426.62,428.6,424.46,427.31,0,0
10/3/2023,425.06,427.3729,420.18,421.59,0,0
10/4/2023,422.07,425.4299,420.56,424.66,0,0
10/5/2023,424.36,425.37,421.1701,424.5,0,0
10/6/2023,421.97,431.125,420.6,429.54,0,0
10/9/2023,427.58,432.88,427.0101,432.29,0,0
10/10/2023,432.94,437.22,432.53,434.54,0,0
10/11/2023,435.64,436.58,433.18,436.32,0,0
10/12/2023,436.95,437.335,431.23,433.66,0,0
10/13/2023,435.21,436.45,429.88,431.5,0,0
10/16/2023,433.82,437.14,433.57,436.04,0,0
10/17/2023,432.81,438.14,432.45,436.02,1,0
10/18/2023,434.19,435.18,429.09,430.21,0,0
10/19/2023,430.95,432.82,425.725,426.43,0,0
10/20/2023,425.98,426.54,421.08,421.19,0,1
10/23/2023,419.61,424.45,417.8,420.46,0,0
10/24/2023,422.65,424.82,420.74,423.63,0,0
10/25/2023,421.89,421.92,417.015,417.55,0,0
10/26/2023,416.45,417.325,411.6,412.55,0,0
10/27/2023,414.19,414.6,409.21,410.68,0,0
10/30/2023,413.56,416.68,412.22,415.59,0,0
10/31/2023,416.18,418.53,414.21,418.2,0,0
11/1/2023,419.2,423.5,418.6499,422.66,0,0
11/2/2023,426.58,430.915,426.56,430.76,0,0
11/3/2023,433.14,436.29,433.01,434.69,1,0
11/6/2023,435.47,436.1498,433.68,435.69,0,0
11/7/2023,435.69,437.585,434.51,436.93,0,0
11/8/2023,437.55,438.09,434.87,437.25,0,0
11/9/2023,438.43,438.47,433.4,433.84,0,0
11/10/2023,435.98,440.93,433.8335,440.61,0,0
11/13/2023,439.23,441.33,438.42,440.19,0,0
11/14/2023,446.32,450.06,446.09,448.73,0,0
11/15/2023,450.11,451.38,448.8,449.68,0,0
11/16/2023,449.22,450.56,448.12,450.23,0,0
11/17/2023,450.24,451.42,449.29,450.79,0,0
11/20/2023,450.53,455.125,450.52,454.26,0,0
11/21/2023,453.1842,454.131,451.9599,453.27,0,0
11/22/2023,454.98,456.38,453.8895,455.02,0,0
11/24/2023,455.07,455.5,454.73,455.3,0,0
11/27/2023,454.65,455.4901,454.0799,454.48,0,0
11/28/2023,454.08,456.27,453.5,454.93,0,0
11/29/2023,457.15,458.32,454.2,454.61,0,0
11/30/2023,455.48,456.76,453.34,456.4,0,0
12/1/2023,455.77,459.65,455.16,459.1,0,0
12/4/2023,455.6,459.1206,454.34,456.69,0,0
12/5/2023,455.26,457.59,454.87,456.6,0,0
12/6/2023,458.81,458.84,454.31,454.76,0,0
12/7/2023,456.91,458.9,456.29,458.23,0,0
12/8/2023,457.46,460.745,457.21,460.2,0,0
12/11/2023,459.69,462.17,459.47,461.99,0,0
12/12/2023,461.63,464.2,460.6,464.1,0,0
12/13/2023,464.49,470.7599,464.12,470.5,0,0
12/14/2023,472.5,473.73,469.25,472.01,0,0
12/15/2023,469.49,470.7,467.4263,469.33,0,0
12/18/2023,470.98,472.98,469.8929,471.97,0,0
12/19/2023,472.53,474.92,472.45,474.84,0,0
12/20/2023,473.96,475.895,467.82,468.26,0,0
12/21/2023,471.33,472.975,468.84,472.7,0,0
12/22/2023,473.86,475.38,471.7,473.65,0,0
12/26/2023,474.07,476.58,473.99,475.65,0,0
12/27/2023,475.44,476.66,474.89,476.51,0,0
12/28/2023,476.88,477.55,476.26,476.69,0,0
12/29/2023,476.49,477.03,473.3,475.31,0,0
1/2/2024,472.16,473.67,470.49,472.65,0,0
1/3/2024,470.43,471.19,468.17,468.79,0,0
1/4/2024,468.3,470.96,467.05,467.28,0,0
1/5/2024,467.49,470.44,466.43,467.92,0,0
1/8/2024,468.43,474.75,468.3,474.6,0,0
1/9/2024,471.87,474.93,471.35,473.88,0,0
1/10/2024,474.16,477.4481,473.87,476.56,0,0
1/11/2024,477.59,478.12,472.26,476.35,0,0
1/12/2024,477.84,478.6,475.23,476.68,0,0
1/16/2024,475.26,476.6098,473.06,474.93,0,0
1/17/2024,471.82,472.79,469.87,472.29,0,0
1/18/2024,474.01,477.06,472.42,476.49,0,0
1/19/2024,477.65,482.72,476.5374,482.43,0,0
1/22/2024,484.01,485.22,482.78,483.45,0,0
1/23/2024,484.01,485.105,482.89,484.86,0,0
1/24/2024,487.81,488.77,484.8819,485.39,0,0
1/25/2024,487.575,488.305,485.39,488.03,0,0
1/26/2024,487.59,489.12,486.54,487.41,0,0
1/29/2024,487.73,491.415,487.17,491.27,0,0
1/30/2024,490.56,491.62,490.11,490.89,0,0
1/31/2024,488.62,489.0813,482.86,482.88,0,0
2/1/2024,484.63,489.23,483.8,489.2,0,0
2/2/2024,489.65,496.05,489.3,494.35,0,0
2/5/2024,493.695,494.3778,490.23,492.55,0,0
2/6/2024,493.52,494.32,492.05,493.98,0,0
2/7/2024,496.29,498.53,495.36,498.1,0,0
2/8/2024,498.1,498.71,497.26,498.32,0,0
2/9/2024,498.84,501.65,498.49,501.2,0,0
2/12/2024,501.17,503.5,500.24,500.98,0,0
2/13/2024,494.53,497.09,490.715,494.08,0,0
2/14/2024,496.79,499.07,494.4,498.57,0,0
2/15/2024,499.29,502.2,498.795,502.01,0,0
2/16/2024,501.7,502.87,498.75,499.51,0,0
2/20/2024,497.72,498.41,494.45,496.76,0,0
2/21/2024,495.42,497.37,493.56,497.21,0,0
2/22/2024,504.01,508.49,503.02,507.5,0,0
2/23/2024,509.27,510.13,507.1,507.85,0,0
2/26/2024,508.3,508.75,505.86,505.99,0,0
2/27/2024,506.7,507.16,504.75,506.93,0,0
2/28/2024,505.33,506.855,504.96,506.26,0,0
2/29/2024,508.07,509.74,505.35,508.08,0,0
3/1/2024,508.98,513.29,508.56,512.85,0,0
3/4/2024,512.03,514.2,512,512.3,0,0
3/5/2024,510.24,510.7,504.91,507.18,0,0
3/6/2024,510.55,512.069,508.42,509.75,0,0
3/7/2024,513.14,515.89,509.8053,514.81,0,0
3/8/2024,515.46,518.2201,511.13,511.72,0,0
3/11/2024,510.48,511.88,508.5,511.28,0,0
3/12/2024,513.45,517.38,510.86,516.78,0,0
3/13/2024,517.11,517.29,514.49,515.97,0,0
3/14/2024,516.97,517.125,511.82,514.95,0,0
3/15/2024,510.21,511.7,508.122,509.83,0,0
3/18/2024,514,515.48,512.44,512.86,0,0
3/19/2024,512.15,515.995,511.12,515.71,0,0
3/20/2024,515.77,520.62,515.08,520.48,0,0
3/21/2024,523.39,524.11,521.91,522.2,0,0
3/22/2024,522.11,522.605,520.97,521.21,0,0
3/25/2024,519.8,520.95,519.61,519.77,0,0
3/26/2024,521.23,521.58,518.4,518.81,0,0
3/27/2024,521.71,523.21,519.485,523.17,0,0
3/28/2024,523.21,524.61,522.78,523.07,0,0
4/1/2024,523.83,524.38,520.97,522.16,0,0
4/2/2024,518.24,518.98,516.48,518.84,0,0
4/3/2024,517.72,520.95,517.665,519.41,0,0
4/4/2024,523.52,523.8674,512.755,513.07,0,0
4/5/2024,514.46,520.44,514.01,518.43,0,0
4/8/2024,519.15,520.18,517.89,518.72,0,0
4/9/2024,520.5,520.75,514.35,519.32,0,0
4/10/2024,513.48,516.16,512.09,514.12,0,0
4/11/2024,515.68,519.48,512.08,518,0,0
4/12/2024,514.37,515.815,509.08,510.85,0,0
4/15/2024,515.13,515.3,503.58,504.45,0,0
4/16/2024,504.94,506.5,502.21,503.53,0,1
4/17/2024,506.05,506.22,499.12,500.55,0,0
4/18/2024,501.98,504.13,498.56,499.52,0,0
4/19/2024,499.44,500.455,493.86,495.16,0,0
4/22/2024,497.83,502.38,495.43,499.72,0,0
4/23/2024,501.78,506.09,499.5328,505.65,0,0
4/24/2024,506.56,507.37,503.13,505.41,0,0
4/25/2024,499.18,504.27,497.49,503.49,0,0
4/26/2024,506.35,509.88,505.7,508.26,0,0
4/29/2024,510.09,510.75,507.25,510.06,0,0
4/30/2024,508.56,509.56,501.98,501.98,0,0
5/1/2024,501.38,508.19,499.865,500.35,0,0
5/2/2024,504.15,505.89,499.55,505.03,0,0
5/3/2024,511.16,512.55,508.56,511.29,0,0
5/6/2024,513.75,516.61,513.3,516.57,1,0
5/7/2024,517.56,518.57,516.45,517.14,0,0
5/8/2024,515.26,517.74,515.14,517.19,0,0
5/9/2024,517.38,520.2074,516.705,520.17,0,0
5/10/2024,521.81,522.635,519.59,520.84,0,0
5/13/2024,522.56,522.67,519.74,520.91,0,0
5/14/2024,521.11,523.83,520.56,523.3,0,0
5/15/2024,525.83,530.08,525.18,529.78,0,0
5/16/2024,529.88,531.5218,528.54,528.69,0,0
5/17/2024,528.81,529.52,527.32,529.45,0,0
5/20/2024,529.57,531.5601,529.17,530.06,0,0
5/21/2024,529.28,531.52,529.07,531.36,0,0
5/22/2024,530.65,531.38,527.6,529.83,0,0
5/23/2024,532.96,533.07,524.72,525.96,0,0
5/24/2024,527.85,530.27,526.881,529.44,0,0
5/28/2024,530.27,530.51,527.11,529.81,0,0
5/29/2024,525.68,527.31,525.37,526.1,0,0
5/30/2024,524.52,525.2,521.33,522.61,0,0
5/31/2024,523.59,527.5,518.36,527.37,0,0
6/3/2024,529.02,529.31,522.6,527.8,0,0
6/4/2024,526.46,529.15,524.96,528.39,0,0
6/5/2024,530.77,534.69,528.7254,534.67,0,0
6/6/2024,534.98,535.42,532.68,534.66,0,0
6/7/2024,533.66,536.89,532.535,534.01,0,0
6/10/2024,533.18,535.99,532.57,535.66,0,0
6/11/2024,534.07,537.01,532.05,536.95,0,0
6/12/2024,541.63,544.12,540.3,541.36,0,0
6/13/2024,543.15,543.325,539.59,542.45,0,0
6/14/2024,540.88,542.81,539.85,542.78,0,0
6/17/2024,542.08,548.53,541.6072,547.1,0,0
6/18/2024,547.16,548.62,546.73,548.49,0,0
6/20/2024,549.44,550.12,545.18,547,0,0
6/21/2024,544.4,545.65,543.02,544.51,0,0
6/24/2024,544.33,546.95,542.62,542.74,0,0
6/25/2024,543.99,545.2,542.44,544.83,0,0
6/26/2024,543.69,546.24,543.03,545.51,0,0
6/27/2024,545.37,546.96,544.61,546.37,0,0
6/28/2024,547.16,550.28,542.95,544.22,0,0
7/1/2024,545.63,545.88,542.52,545.34,0,0
7/2/2024,543.7,549.01,543.65,549.01,0,0
7/3/2024,548.69,551.83,548.65,551.46,0,0
7/5/2024,551.77,555.05,551.12,554.64,0,0
7/8/2024,555.44,556.2501,554.19,555.28,0,0
7/9/2024,556.26,557.18,555.52,555.82,0,0
7/10/2024,557.07,561.67,556.77,561.32,0,0
7/11/2024,561.44,562.33,555.83,556.48,0,0
7/12/2024,557.63,563.67,557.15,559.99,0,0
7/15/2024,562.03,564.8371,559.63,561.53,0,0
7/16/2024,562.865,565.16,562.1,564.86,0,0
7/17/2024,558.8,560.51,556.61,556.94,0,0
7/18/2024,558.51,559.52,550.43,552.66,0,0
7/19/2024,552.42,554.08,547.91,548.99,0,0
7/22/2024,553,555.27,551.02,554.65,0,0
7/23/2024,554.54,556.735,553.275,553.78,0,0
7/24/2024,548.86,549.17,540.29,541.23,0,1
7/25/2024,541.35,547.455,537.45,538.41,0,0
7/26/2024,542.28,547.19,541.49,544.44,0,0
7/29/2024,546.02,547.05,542.72,544.76,0,0
7/30/2024,546.26,547.34,538.515,542,0,0
7/31/2024,548.98,553.5,547.5799,550.81,0,0
8/1/2024,552.57,554.8688,539.43,543.01,0,0
8/2/2024,535.75,536.99,528.6,532.9,0,0
8/5/2024,511.64,523.58,510.27,517.38,0,0
8/6/2024,519.22,529.75,517.87,522.15,0,0
8/7/2024,528.47,531.59,518.0519,518.66,0,0
8/8/2024,523.91,531.29,521.84,530.65,0,0
8/9/2024,529.81,534.51,528.56,532.99,0,0
8/12/2024,534.21,535.73,530.95,533.27,0,0
8/13/2024,536.53,542.28,536.28,542.04,0,0
8/14/2024,542.85,544.96,540.12,543.75,0,0
8/15/2024,549.5,553.36,548.88,553.07,0,0
8/16/2024,551.42,555.02,551.26,554.31,1,0
8/19/2024,554.73,559.61,553.86,559.61,0,0
8/20/2024,559.15,560.84,557.325,558.7,0,0
8/21/2024,559.77,562.11,554.73,560.62,0,0
8/22/2024,562.56,563.18,554.98,556.22,0,0
8/23/2024,559.53,563.09,557.29,562.13,0,0
8/26/2024,563.18,563.91,559.05,560.79,0,0
8/27/2024,559.49,562.06,558.32,561.56,0,0
8/28/2024,561.21,561.65,555.04,558.3,0,0
8/29/2024,560.31,563.68,557.18,558.35,0,0
8/30/2024,560.77,564.2,557.14,563.68,0,0
9/3/2024,560.47,560.81,549.51,552.08,0,0
9/4/2024,550.2,554.43,549.46,550.95,0,0
9/5/2024,550.89,553.7995,547.1,549.61,0,0
9/6/2024,549.94,551.6,539.44,540.36,0,1
9/9/2024,544.65,547.71,542.68,546.41,0,0
9/10/2024,548.36,549.15,543.38,548.79,0,0
9/11/2024,548.7,555.36,539.96,554.42,0,0
